SOI_ANN,SOI_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
2019.0,9.0,1.0,70.0,53.0,7928886.4700000845,42184795.940000765,34255909.4699972
2019.0,9.0,1.0,70.0,75.0,18157740.42000048,92734448.05001576,74576707.62999551
2019.0,9.0,1.0,70.0,76.0,17835008.800000772,98350862.0200181,80515853.21999809
2019.0,9.0,1.0,70.0,84.0,22006382.639998995,102221496.63002205,80215113.98999834
2019.0,9.0,1.0,70.0,93.0,17634825.99000072,99925774.77002373,82290948.78000097
2019.0,9.0,1.0,80.0,5.0,2471711.48999993,20169389.479998905,17697677.989999186
2019.0,9.0,1.0,80.0,11.0,17698649.49000113,91051935.9300175,73353286.43999547
2019.0,9.0,1.0,80.0,24.0,4856222.78999986,26756765.58999849,21900542.799997732
2019.0,9.0,1.0,80.0,27.0,5418773.539999911,29325068.059999567,23906294.51999795
2019.0,9.0,1.0,80.0,28.0,5117978.539999982,30031547.989999097,24913569.449997745
2019.0,9.0,1.0,80.0,32.0,8228326.830000093,50097218.87000152,41868892.03999749
2019.0,9.0,1.0,80.0,44.0,11852012.910000244,55546311.06000228,43694298.14999773
2019.0,9.0,1.0,80.0,52.0,6077226.019999988,32839885.339999605,26762659.319998346
2019.0,9.0,1.0,80.0,53.0,5397599.389999947,33104850.120000023,27707250.729998466
2019.0,9.0,1.0,80.0,75.0,12805555.580000315,75920615.70000602,63115060.11999749
2019.0,9.0,1.0,80.0,76.0,12863651.130000344,85622654.76000866,72759003.62999685
2019.0,9.0,1.0,80.0,84.0,14105869.730000496,76478213.0500068,62372343.31999666
2019.0,9.0,1.0,80.0,93.0,13208955.280000469,89283696.32001439,76074741.0399989
2019.0,9.0,1.0,99.0,5.0,443.65999999999997,5913.3099999999995,5469.649999999999
2019.0,9.0,1.0,99.0,11.0,9639.359999999995,62148.08999999998,52508.73000000007
2019.0,9.0,1.0,99.0,24.0,4852.589999999997,63249.310000000005,58396.720000000074
2019.0,9.0,1.0,99.0,27.0,7973.009999999995,61448.47999999995,53475.47000000004
2019.0,9.0,1.0,99.0,28.0,754.92,3975.38,3220.46
2019.0,9.0,1.0,99.0,32.0,2732.4900000000002,1785159.2600000016,1782426.770000002
2019.0,9.0,1.0,99.0,44.0,3781.8300000000004,618012.5500000005,614230.7200000009
2019.0,9.0,1.0,99.0,52.0,1800.2900000000004,11259.600000000017,9459.310000000001
2019.0,9.0,1.0,99.0,53.0,383.03000000000003,13170.170000000013,12787.14000000001
2019.0,9.0,1.0,99.0,75.0,29262.69000000001,267969.0499999999,238706.3599999996
2019.0,9.0,1.0,99.0,76.0,87479.66000000006,754358.3500000074,666878.6900000013
2019.0,9.0,1.0,99.0,84.0,12310.970000000001,3614130.249999991,3601819.2799999947
2019.0,9.0,1.0,99.0,93.0,79172.22999999992,599931.9900000033,520759.7599999996
2019.0,9.0,2.0,0.0,5.0,7511357.160000055,20552663.829999164,13041306.670000046
2019.0,9.0,2.0,0.0,11.0,48066561.55999564,110540840.55001809,62474278.98999157
2019.0,9.0,2.0,0.0,24.0,7677581.280000252,18437025.919996645,10759444.639999645
2019.0,9.0,2.0,0.0,27.0,7899727.820000271,18630983.509996973,10731255.689999633
2019.0,9.0,2.0,0.0,28.0,10191811.220000235,26762393.749997832,16570582.529999461
2019.0,9.0,2.0,0.0,32.0,21760101.129999302,52909693.180000596,31149592.0499967
2019.0,9.0,2.0,0.0,44.0,19157188.040000428,44992236.67000074,25835048.629997976
2019.0,9.0,2.0,0.0,52.0,11750920.660000341,27723914.459998053,15972993.79999959
2019.0,9.0,2.0,0.0,53.0,9695680.450000167,23532343.449998382,13836662.999999655
2019.0,9.0,2.0,0.0,75.0,17349325.130000647,41098577.669999614,23749252.539997708
2019.0,9.0,2.0,0.0,76.0,18484059.610000193,47565569.77000112,29081510.159997087
2019.0,9.0,2.0,0.0,84.0,27385180.09999832,66435596.790003456,39050416.68999545
2019.0,9.0,2.0,0.0,93.0,18375037.050000556,48054155.50000191,29679118.449997
2019.0,9.0,2.0,20.0,5.0,4074037.0199998794,14227055.749998393,10153018.729999833
2019.0,9.0,2.0,20.0,11.0,30574998.829997092,78457770.48001061,47882771.64999596
2019.0,9.0,2.0,20.0,24.0,3729521.7199998596,11753417.119997773,8023895.399999808
2019.0,9.0,2.0,20.0,27.0,4211662.079999837,12787374.409997247,8575712.329999665
2019.0,9.0,2.0,20.0,28.0,5026324.869999947,16281537.29999686,11255212.429999406
2019.0,9.0,2.0,20.0,32.0,11091233.589999977,35713955.269999236,24622721.67999744
2019.0,9.0,2.0,20.0,44.0,10801805.869999899,31731853.49999889,20930047.629997987
2019.0,9.0,2.0,20.0,52.0,5740121.080000017,18198034.97999661,12457913.89999907
2019.0,9.0,2.0,20.0,53.0,4377657.639999866,14484181.799997427,10106524.159999544
2019.0,9.0,2.0,20.0,75.0,9395042.56000007,28996851.359998636,19601808.799998064
2019.0,9.0,2.0,20.0,76.0,10554085.680000182,34786213.719999164,24232128.039997354
2019.0,9.0,2.0,20.0,84.0,14894139.9899998,43800433.4300015,28906293.439996492
2019.0,9.0,2.0,20.0,93.0,10608380.800000023,33448016.119998477,22839635.319997802
2019.0,9.0,2.0,30.0,5.0,5674070.299999965,20175268.429999005,14501198.129999654
2019.0,9.0,2.0,30.0,11.0,46909737.87999409,126537859.4200269,79628121.53999975
2019.0,9.0,2.0,30.0,24.0,5371426.629999967,17478697.11999678,12107270.48999912
2019.0,9.0,2.0,30.0,27.0,5732677.949999982,18352829.929997135,12620151.979998961
2019.0,9.0,2.0,30.0,28.0,7069447.240000088,23676024.94999778,16606577.709998531
2019.0,9.0,2.0,30.0,32.0,15154593.18000004,50915588.99000135,35760995.80999736
2019.0,9.0,2.0,30.0,44.0,14908814.989999902,46243772.71000175,31334957.71999633
2019.0,9.0,2.0,30.0,52.0,8013505.4100001175,27306333.32999849,19292827.919998005
2019.0,9.0,2.0,30.0,53.0,6166782.760000059,21579518.79999798,15412736.039998826
2019.0,9.0,2.0,30.0,75.0,12887971.829999842,42385369.28000032,29497397.449996524
2019.0,9.0,2.0,30.0,76.0,14431183.05999985,50288051.85000243,35856868.78999624
2019.0,9.0,2.0,30.0,84.0,20796178.989999436,64265005.170003586,43468826.179996915
2019.0,9.0,2.0,30.0,93.0,15540513.619999956,51180817.09000277,35640303.46999638
2019.0,9.0,2.0,40.0,5.0,7332029.040000014,23646218.31999922,16314189.279999698
2019.0,9.0,2.0,40.0,11.0,51720733.069994226,127294090.65002674,75573357.57999834
2019.0,9.0,2.0,40.0,24.0,7353971.080000146,21716723.27999709,14362752.199998684
2019.0,9.0,2.0,40.0,27.0,8029034.030000132,22866405.889997426,14837371.85999853
2019.0,9.0,2.0,40.0,28.0,9194838.85000019,27481140.809998333,18286301.959998142
2019.0,9.0,2.0,40.0,32.0,19091973.379999682,58287435.19000106,39195461.80999675
2019.0,9.0,2.0,40.0,44.0,19112215.409999717,53011416.900000334,33899201.4899962
2019.0,9.0,2.0,40.0,52.0,10283773.530000074,29853796.749998905,19570023.219998162
2019.0,9.0,2.0,40.0,53.0,8589895.110000065,25885807.669998214,17295912.559998743
2019.0,9.0,2.0,40.0,75.0,17709767.04000014,51400509.18000179,33690742.13999624
2019.0,9.0,2.0,40.0,76.0,18537161.45999995,56913697.3600022,38376535.89999588
2019.0,9.0,2.0,40.0,84.0,26334949.099999297,71757578.20000486,45422629.09999596
2019.0,9.0,2.0,40.0,93.0,19587345.54000022,59810427.99000216,40223082.4499954
2019.0,9.0,2.0,50.0,5.0,9078874.44000011,32875466.930000454,23796592.490000024
2019.0,9.0,2.0,50.0,11.0,55415494.49999295,148465716.57002315,93050222.0700067
2019.0,9.0,2.0,50.0,24.0,9321021.580000214,29412539.09999751,20091517.51999773
2019.0,9.0,2.0,50.0,27.0,10485015.380000157,32167258.409998287,21682243.029997226
2019.0,9.0,2.0,50.0,28.0,11679032.090000264,38401270.32999851,26722238.239996966
2019.0,9.0,2.0,50.0,32.0,22430147.569999713,76703962.36000544,54273814.789994895
2019.0,9.0,2.0,50.0,44.0,24899253.17999878,73457006.57000454,48557753.3899959
2019.0,9.0,2.0,50.0,52.0,12381060.50000027,38034383.519999065,25653323.019996878
2019.0,9.0,2.0,50.0,53.0,10554011.750000158,33952017.62999893,23398005.879997633
2019.0,9.0,2.0,50.0,75.0,22255282.20999901,70944692.24000415,48689410.02999536
2019.0,9.0,2.0,50.0,76.0,22844274.21999933,77130482.83000807,54286208.609994955
2019.0,9.0,2.0,50.0,84.0,31116696.789998073,90713480.67001297,59596783.8799955
2019.0,9.0,2.0,50.0,93.0,24138704.56999865,82849429.15001038,58710724.579995446
2019.0,9.0,2.0,60.0,5.0,7870703.0200000135,34810507.08000095,26939804.060000036
2019.0,9.0,2.0,60.0,11.0,44673216.54999417,141895809.61003327,97222593.06000908
2019.0,9.0,2.0,60.0,24.0,9931271.990000216,35284317.309998736,25353045.319996662
2019.0,9.0,2.0,60.0,27.0,11077511.31000022,39521778.04999911,28444266.739996653
2019.0,9.0,2.0,60.0,28.0,12213020.530000303,46087550.74999989,33874530.219996504
2019.0,9.0,2.0,60.0,32.0,22312639.669998873,90887739.53001034,68575099.85999495
2019.0,9.0,2.0,60.0,44.0,25614059.199998368,85179544.61001061,59565485.409995474
2019.0,9.0,2.0,60.0,52.0,13004204.09000033,44489397.96000014,31485193.869997084
2019.0,9.0,2.0,60.0,53.0,11632581.070000302,42839983.53000074,31207402.459997144
2019.0,9.0,2.0,60.0,75.0,24798451.149998765,89338936.0500137,64540484.899994306
2019.0,9.0,2.0,60.0,76.0,23949073.239999402,90983253.87001415,67034180.62999546
2019.0,9.0,2.0,60.0,84.0,30531933.40999803,102216044.78002279,71684111.36999716
2019.0,9.0,2.0,60.0,93.0,24272793.009998854,95194860.99001701,70922067.9799957
2019.0,9.0,2.0,70.0,5.0,5259850.779999948,30064737.80000119,24804887.019999564
2019.0,9.0,2.0,70.0,11.0,35989820.339994974,128641378.68005107,92651558.34000123
2019.0,9.0,2.0,70.0,24.0,9032893.360000418,35072263.3600013,26039369.99999621
2019.0,9.0,2.0,70.0,27.0,9951038.370000333,39496941.97000087,29545903.599995982
2019.0,9.0,2.0,70.0,28.0,10665533.260000594,43820164.51000205,33154631.249996733
2019.0,9.0,2.0,70.0,32.0,18129320.04000055,81456143.66001002,63326823.61999403
2019.0,9.0,2.0,70.0,44.0,21304915.64999936,77947480.94000927,56642565.28999371
2019.0,9.0,2.0,70.0,52.0,11327949.390000489,43089281.75000175,31761332.3599964
2019.0,9.0,2.0,70.0,53.0,10557164.67000049,43240716.21000119,32683551.53999655
2019.0,9.0,2.0,70.0,75.0,22816160.319999237,91038325.51001845,68222165.18999216
2019.0,9.0,2.0,70.0,76.0,22609242.5199995,98658826.19002403,76049583.66999431
2019.0,9.0,2.0,70.0,84.0,27232408.529998176,103882012.83002348,76649604.29999511
2019.0,9.0,2.0,70.0,93.0,24061945.169998534,108588095.08003178,84526149.91000158
2019.0,9.0,2.0,80.0,5.0,4583524.909999947,34800535.84000163,30217010.93000021
2019.0,9.0,2.0,80.0,11.0,32263391.919996433,147021898.25004807,114758506.33001934
2019.0,9.0,2.0,80.0,24.0,8267572.240000256,37437454.65000054,29169882.409997355
2019.0,9.0,2.0,80.0,27.0,9634119.610000277,43722124.60000142,34088004.98999682
2019.0,9.0,2.0,80.0,28.0,10082366.530000336,49411838.10000089,39329471.569996186
2019.0,9.0,2.0,80.0,32.0,18491736.500000633,94021974.57001314,75530238.06999691
2019.0,9.0,2.0,80.0,44.0,22806291.819999766,90320314.8500112,67514023.02999629
2019.0,9.0,2.0,80.0,52.0,11102600.480000407,48632240.57000196,37529640.08999655
2019.0,9.0,2.0,80.0,53.0,10915338.310000278,56204518.86000216,45289180.549996406
2019.0,9.0,2.0,80.0,75.0,22821546.86999947,116397825.53002352,93576278.66000421
2019.0,9.0,2.0,80.0,76.0,24036740.479998965,134043711.82003093,110006971.34000696
2019.0,9.0,2.0,80.0,84.0,25505322.649999075,120332648.72002922,94827326.07000627
2019.0,9.0,2.0,80.0,93.0,25500191.44999898,154332339.31002957,128832147.86001179
2019.0,9.0,2.0,99.0,5.0,219.50000000000003,1102.7700000000002,883.27
2019.0,9.0,2.0,99.0,11.0,6061.890000000003,26223.96000000004,20162.07000000004
2019.0,9.0,2.0,99.0,24.0,4477.180000000001,32879.2,28402.020000000015
2019.0,9.0,2.0,99.0,27.0,2929.050000000001,858212.2000000016,855283.1500000008
2019.0,9.0,2.0,99.0,28.0,866.8099999999997,4194.81,3328.0
2019.0,9.0,2.0,99.0,32.0,4442.889999999999,31581.990000000013,27139.100000000024
2019.0,9.0,2.0,99.0,44.0,4433.260000000001,943345.9900000021,938912.7300000014
2019.0,9.0,2.0,99.0,52.0,2174.230000000001,14126.850000000015,11952.619999999999
2019.0,9.0,2.0,99.0,53.0,494.83,3173.8299999999995,2678.999999999999
2019.0,9.0,2.0,99.0,75.0,30726.97000000002,204131.40999999963,173404.43999999948
2019.0,9.0,2.0,99.0,76.0,98587.2699999999,620165.1000000016,521577.8299999963
2019.0,9.0,2.0,99.0,84.0,15394.399999999996,831479.3400000009,816084.9400000006
2019.0,9.0,2.0,99.0,93.0,82052.63000000015,505654.15000000084,423601.51999999897
2019.0,10.0,0.0,0.0,5.0,2792.4999999999995,14062.4,11269.899999999998
2019.0,10.0,0.0,0.0,11.0,1359.5400000000004,7137.6,5778.06
2019.0,10.0,0.0,0.0,24.0,1338.4600000000003,7229.200000000001,5890.74
2019.0,10.0,0.0,0.0,27.0,501.19,2522.6000000000004,2021.4099999999999
2019.0,10.0,0.0,0.0,28.0,457.98999999999995,2306.6,1848.61
2019.0,10.0,0.0,0.0,52.0,457.98999999999995,2301.06,1843.07
2019.0,10.0,0.0,0.0,53.0,457.98999999999995,2306.6,1848.6100000000001
2019.0,10.0,0.0,0.0,75.0,1817.85,9440.26,7622.41
2019.0,10.0,0.0,0.0,76.0,1417.8500000000004,7139.2,5721.349999999999
2019.0,10.0,0.0,0.0,84.0,2793.86,14575.14,11781.279999999999
2019.0,10.0,0.0,0.0,93.0,400.0000000000002,2524.4,2124.3999999999996
2019.0,10.0,0.0,60.0,84.0,263.03,751.52,488.49
2019.0,10.0,0.0,80.0,5.0,185.32999999999998,477.8,292.47
2019.0,10.0,0.0,80.0,11.0,783.09,2537.2599999999998,1754.1699999999998
2019.0,10.0,0.0,80.0,24.0,373.76,963.54,589.78
2019.0,10.0,0.0,80.0,27.0,560.62,1445.29,884.67
2019.0,10.0,0.0,80.0,28.0,222.45000000000002,1091.95,869.5
2019.0,10.0,0.0,80.0,32.0,220.91,1087.99,867.08
2019.0,10.0,0.0,80.0,44.0,28.099999999999966,481.77,453.67
2019.0,10.0,0.0,80.0,75.0,213.43999999999994,959.5799999999999,746.1400000000001
2019.0,10.0,0.0,80.0,76.0,522.5999999999999,2165.95,1643.35
2019.0,10.0,0.0,80.0,84.0,28.099999999999966,481.77,453.67
2019.0,10.0,0.0,80.0,93.0,283.33,2135.73,1852.4
2019.0,10.0,0.0,99.0,76.0,0.0,32.3,32.3
2019.0,10.0,1.0,0.0,5.0,7381263.5700000785,23794259.219999585,16412995.650000067
2019.0,10.0,1.0,0.0,11.0,50095598.36999268,132934983.9400207,82839385.5699932
2019.0,10.0,1.0,0.0,24.0,7687423.930000128,20448281.079996947,12760857.14999971
2019.0,10.0,1.0,0.0,27.0,8247456.320000072,20805573.979997672,12558117.65999972
2019.0,10.0,1.0,0.0,28.0,10390293.930000192,31745799.61999858,21355505.68999931
2019.0,10.0,1.0,0.0,32.0,22151844.979999844,59177874.38000062,37026029.39999681
2019.0,10.0,1.0,0.0,44.0,20190939.670000155,50957665.010000356,30766725.3399982
2019.0,10.0,1.0,0.0,52.0,12388024.820000337,31984168.559998464,19596143.739999168
2019.0,10.0,1.0,0.0,53.0,9733771.11000006,26250345.719998695,16516574.609999595
2019.0,10.0,1.0,0.0,75.0,18624983.16000043,48475530.39999987,29850547.239997614
2019.0,10.0,1.0,0.0,76.0,20124539.420000024,59196466.870001175,39071927.4499964
2019.0,10.0,1.0,0.0,84.0,29339121.989997838,78562408.41000386,49223286.41999522
2019.0,10.0,1.0,0.0,93.0,19930724.38999994,58521151.74000098,38590427.3499969
2019.0,10.0,1.0,20.0,5.0,1961536.8699999845,7019143.289999853,5057606.42000003
2019.0,10.0,1.0,20.0,11.0,19860847.609999463,52747822.76000017,32886975.14999673
2019.0,10.0,1.0,20.0,24.0,2447177.8800000097,7662651.34999957,5215473.470000055
2019.0,10.0,1.0,20.0,27.0,2783922.169999982,8578515.19999937,5794593.030000008
2019.0,10.0,1.0,20.0,28.0,3384131.539999975,10715737.459999153,7331605.919999948
2019.0,10.0,1.0,20.0,32.0,7142548.600000046,22834532.65999816,15691984.059999432
2019.0,10.0,1.0,20.0,44.0,6942639.689999933,20123355.209997524,13180715.519999525
2019.0,10.0,1.0,20.0,52.0,3696962.0199999637,11585965.939998811,7889003.919999914
2019.0,10.0,1.0,20.0,53.0,3083516.5299999826,9652884.139999196,6569367.609999971
2019.0,10.0,1.0,20.0,75.0,6304746.359999905,19179477.119997658,12874730.759999583
2019.0,10.0,1.0,20.0,76.0,7000230.429999926,22197063.129997592,15196832.699999336
2019.0,10.0,1.0,20.0,84.0,9561791.840000052,27788046.1599984,18226254.319999155
2019.0,10.0,1.0,20.0,93.0,6969571.47000002,23156367.569998115,16186796.099999173
2019.0,10.0,1.0,30.0,5.0,2703983.409999968,10078940.329999736,7374956.919999973
2019.0,10.0,1.0,30.0,11.0,29027731.169998184,75066477.5500034,46038746.37999497
2019.0,10.0,1.0,30.0,24.0,3527146.0599999484,10930526.439998796,7403380.379999926
2019.0,10.0,1.0,30.0,27.0,4119883.2199999955,12555025.3899985,8435142.169999834
2019.0,10.0,1.0,30.0,28.0,4896127.949999937,15773000.079998124,10876872.129999759
2019.0,10.0,1.0,30.0,32.0,10535558.759999957,33753529.4599991,23217970.699998528
2019.0,10.0,1.0,30.0,44.0,10711569.250000026,31059723.50999868,20348154.259998713
2019.0,10.0,1.0,30.0,52.0,5329954.929999934,16921793.529997747,11591838.599999493
2019.0,10.0,1.0,30.0,53.0,4348695.719999962,14003989.699998545,9655293.97999985
2019.0,10.0,1.0,30.0,75.0,8596091.750000022,27896885.419998623,19300793.669998888
2019.0,10.0,1.0,30.0,76.0,9633069.409999872,31798693.95999861,22165624.549998656
2019.0,10.0,1.0,30.0,84.0,13808932.629999775,40358909.709999055,26549977.079998206
2019.0,10.0,1.0,30.0,93.0,10185543.189999962,33179574.109998584,22994030.919998314
2019.0,10.0,1.0,40.0,5.0,4484438.829999944,16305043.479998937,11820604.649999788
2019.0,10.0,1.0,40.0,11.0,39082150.92999708,101049940.85001618,61967789.919993505
2019.0,10.0,1.0,40.0,24.0,5895271.2599999895,17964482.399997205,12069211.139999261
2019.0,10.0,1.0,40.0,27.0,6632339.54000009,19486724.23999754,12854384.699999027
2019.0,10.0,1.0,40.0,28.0,7424877.970000011,22841725.12999766,15416847.159998931
2019.0,10.0,1.0,40.0,32.0,15376608.259999966,49333093.72999948,33956485.4699977
2019.0,10.0,1.0,40.0,44.0,15868866.11000006,45226619.73999949,29357753.629997656
2019.0,10.0,1.0,40.0,52.0,8513568.380000027,25045035.779997893,16531467.399999024
2019.0,10.0,1.0,40.0,53.0,6940986.929999998,21465778.119997904,14524791.189999092
2019.0,10.0,1.0,40.0,75.0,14067994.750000075,42343875.21999959,28275880.469997462
2019.0,10.0,1.0,40.0,76.0,15001575.609999958,48457296.71000007,33455721.099997558
2019.0,10.0,1.0,40.0,84.0,21477751.77999917,59906292.220001265,38428540.43999678
2019.0,10.0,1.0,40.0,93.0,15327509.419999748,48582141.61999971,33254632.19999734
2019.0,10.0,1.0,50.0,5.0,6795364.229999934,29159412.869999956,22364048.63999995
2019.0,10.0,1.0,50.0,11.0,47698080.67999477,138496007.26002994,90797926.58000526
2019.0,10.0,1.0,50.0,24.0,8292872.180000096,27779233.739997543,19486361.559998043
2019.0,10.0,1.0,50.0,27.0,9519551.22000006,31192543.06999819,21672991.84999816
2019.0,10.0,1.0,50.0,28.0,10734897.210000195,36927377.96999854,26192480.759997893
2019.0,10.0,1.0,50.0,32.0,19978210.579999316,75295448.43000261,55317237.84999674
2019.0,10.0,1.0,50.0,44.0,22779623.689998772,71996452.06000265,49216828.36999729
2019.0,10.0,1.0,50.0,52.0,11365404.000000104,37415878.419999346,26050474.419997904
2019.0,10.0,1.0,50.0,53.0,9751021.690000048,33846153.85999903,24095132.169998527
2019.0,10.0,1.0,50.0,75.0,19940873.369999047,68314035.0300025,48373161.65999597
2019.0,10.0,1.0,50.0,76.0,21005045.969999257,76826956.65000454,55821910.67999575
2019.0,10.0,1.0,50.0,84.0,29114548.769997798,89901144.18000925,60786595.40999481
2019.0,10.0,1.0,50.0,93.0,21295661.2499993,78523651.40000688,57227990.14999638
2019.0,10.0,1.0,60.0,5.0,6519654.100000005,38733837.35000056,32214183.249999933
2019.0,10.0,1.0,60.0,11.0,41534823.269995645,159560875.550026,118026052.28001323
2019.0,10.0,1.0,60.0,24.0,9626154.940000013,43273164.869998515,33647009.929998025
2019.0,10.0,1.0,60.0,27.0,10975010.240000045,49594111.590000644,38619101.349997476
2019.0,10.0,1.0,60.0,28.0,11953655.130000116,57115946.280001044,45162291.149997614
2019.0,10.0,1.0,60.0,32.0,20056245.779999424,104208590.5600115,84152344.77999856
2019.0,10.0,1.0,60.0,44.0,24789762.319998577,99239675.13001221,74449912.80999742
2019.0,10.0,1.0,60.0,52.0,12790839.160000073,54810167.630000636,42019328.46999713
2019.0,10.0,1.0,60.0,53.0,11366596.159999877,51238339.50000017,39871743.339997366
2019.0,10.0,1.0,60.0,75.0,23718771.099998377,107998024.31001604,84279253.21000054
2019.0,10.0,1.0,60.0,76.0,23436216.509998817,113668792.64001727,90232576.13000095
2019.0,10.0,1.0,60.0,84.0,29512368.929997694,121405153.04001984,91892784.1100028
2019.0,10.0,1.0,60.0,93.0,22534627.6899988,109472153.56001772,86937525.87000208
2019.0,10.0,1.0,70.0,5.0,4300600.859999911,29037119.409999825,24736518.54999972
2019.0,10.0,1.0,70.0,11.0,31964590.919996258,137366243.00003812,105401652.08000816
2019.0,10.0,1.0,70.0,24.0,8385461.140000269,40332190.980000295,31946729.839997455
2019.0,10.0,1.0,70.0,27.0,9567728.820000207,44484806.30000106,34917077.47999738
2019.0,10.0,1.0,70.0,28.0,9377452.550000189,47574886.87000108,38197434.31999683
2019.0,10.0,1.0,70.0,32.0,14896535.95000063,82388016.09000579,67491480.13999526
2019.0,10.0,1.0,70.0,44.0,19728949.44000023,84989040.69000666,65260091.24999574
2019.0,10.0,1.0,70.0,52.0,10625869.420000272,48521820.09000091,37895950.6699972
2019.0,10.0,1.0,70.0,53.0,9295947.820000013,46527017.1600013,37231069.3399972
2019.0,10.0,1.0,70.0,75.0,21165888.589999128,102278412.05001892,81112523.4599986
2019.0,10.0,1.0,70.0,76.0,20806788.689999208,109040530.75001848,88233742.06000037
2019.0,10.0,1.0,70.0,84.0,25787986.28999817,115184582.82002108,89396596.52999993
2019.0,10.0,1.0,70.0,93.0,21257869.259999324,112670034.36002131,91412165.09999979
2019.0,10.0,1.0,80.0,5.0,2468586.7699999763,21597110.959999435,19128524.18999961
2019.0,10.0,1.0,80.0,11.0,21091495.379999902,102015228.53001791,80923733.14999695
2019.0,10.0,1.0,80.0,24.0,5560870.119999977,29511729.89999842,23950859.77999799
2019.0,10.0,1.0,80.0,27.0,6065811.3199999975,31820413.319999162,25754601.9999985
2019.0,10.0,1.0,80.0,28.0,5940749.840000019,33244979.55999934,27304229.71999827
2019.0,10.0,1.0,80.0,32.0,9132878.07000018,54244817.38000072,45111939.30999773
2019.0,10.0,1.0,80.0,44.0,13426659.83999999,60802585.46000148,47375925.61999745
2019.0,10.0,1.0,80.0,52.0,6993417.940000038,36003383.089999765,29009965.149998084
2019.0,10.0,1.0,80.0,53.0,6126600.76000002,35872427.749999315,29745826.989998467
2019.0,10.0,1.0,80.0,75.0,14270666.960000347,82268716.2800064,67998049.31999575
2019.0,10.0,1.0,80.0,76.0,14574770.390000328,94160307.45001066,79585537.05999857
2019.0,10.0,1.0,80.0,84.0,16309817.330000103,84380962.0700084,68071144.73999576
2019.0,10.0,1.0,80.0,93.0,14787878.590000276,97037135.76001026,82249257.16999947
2019.0,10.0,1.0,99.0,5.0,421.39000000000004,5685.050000000001,5263.66
2019.0,10.0,1.0,99.0,11.0,11874.469999999996,81914.40999999997,70039.94000000003
2019.0,10.0,1.0,99.0,24.0,6159.010000000001,72819.09000000005,66660.08000000005
2019.0,10.0,1.0,99.0,27.0,5397.7000000000035,49058.80000000002,43661.10000000003
2019.0,10.0,1.0,99.0,28.0,1654.6,6283.8,4629.200000000002
2019.0,10.0,1.0,99.0,32.0,4752.369999999999,142049.95000000004,137297.58000000002
2019.0,10.0,1.0,99.0,44.0,6491.429999999996,95207.38,88715.95000000001
2019.0,10.0,1.0,99.0,52.0,10328.420000000002,30665.74000000001,20337.320000000003
2019.0,10.0,1.0,99.0,53.0,777.66,16861.730000000003,16084.070000000002
2019.0,10.0,1.0,99.0,75.0,34403.93000000002,255151.38000000027,220747.44999999992
2019.0,10.0,1.0,99.0,76.0,111630.23999999998,839261.410000004,727631.1699999995
2019.0,10.0,1.0,99.0,84.0,22196.45000000001,96582.47999999982,74386.02999999993
2019.0,10.0,1.0,99.0,93.0,92296.19999999988,715047.6200000057,622751.4200000006
2019.0,10.0,2.0,0.0,5.0,7733489.7700000005,21707471.45999902,13973981.690000046
2019.0,10.0,2.0,0.0,11.0,50988582.029992454,117561364.85002063,66572782.81999245
2019.0,10.0,2.0,0.0,24.0,8296154.710000202,20186109.899996907,11889955.189999592
2019.0,10.0,2.0,0.0,27.0,8870608.220000165,21097227.069997463,12226618.84999946
2019.0,10.0,2.0,0.0,28.0,11267937.560000222,29470608.799998146,18202671.239999443
2019.0,10.0,2.0,0.0,32.0,23478676.329998765,57723404.910002634,34244728.579996794
2019.0,10.0,2.0,0.0,44.0,21075183.64999978,49179758.970000155,28104575.319997758
2019.0,10.0,2.0,0.0,52.0,13311806.400000101,32056934.51999836,18745128.119999144
2019.0,10.0,2.0,0.0,53.0,10450863.170000078,26188360.039998606,15737496.869999489
2019.0,10.0,2.0,0.0,75.0,19936653.399999812,47703121.740001164,27766468.339997474
2019.0,10.0,2.0,0.0,76.0,20698891.55999999,53311938.260001644,32613046.699996762
2019.0,10.0,2.0,0.0,84.0,30752470.31999792,74553899.5600076,43801429.239994764
2019.0,10.0,2.0,0.0,93.0,20625932.48000009,53795812.59000163,33169880.10999698
2019.0,10.0,2.0,20.0,5.0,4198254.549999899,14946556.539998425,10748301.989999816
2019.0,10.0,2.0,20.0,11.0,33213961.409997426,84448938.01001436,51234976.59999654
2019.0,10.0,2.0,20.0,24.0,4074567.7499999297,12749052.459997809,8674484.709999822
2019.0,10.0,2.0,20.0,27.0,4526041.449999842,13647747.979997672,9121706.529999709
2019.0,10.0,2.0,20.0,28.0,5726359.529999969,17968722.049996875,12242362.519999322
2019.0,10.0,2.0,20.0,32.0,11778048.379999792,37260144.599999525,25482096.219997987
2019.0,10.0,2.0,20.0,44.0,11458861.869999832,33580619.28999891,22121757.419998202
2019.0,10.0,2.0,20.0,52.0,6125205.740000014,19228207.929996993,13103002.189999402
2019.0,10.0,2.0,20.0,53.0,4749567.949999892,15476642.189997604,10727074.239999574
2019.0,10.0,2.0,20.0,75.0,10105533.629999949,30812214.439998917,20706680.80999842
2019.0,10.0,2.0,20.0,76.0,11182392.449999928,36688057.25999893,25505664.80999818
