SOI_ANN,SOI_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
2020.0,9.0,1.0,60.0,24.0,9329251.849999733,43936602.940001726,34607351.08999899
2020.0,9.0,1.0,60.0,27.0,10245183.01999943,49628365.000001945,39383181.97999909
2020.0,9.0,1.0,60.0,28.0,11308758.019999338,57369930.24000384,46061172.21999852
2020.0,9.0,1.0,60.0,32.0,19476426.3899985,105489497.33000629,86013070.94000115
2020.0,9.0,1.0,60.0,44.0,23583525.759998366,100300674.62000777,76717148.86000198
2020.0,9.0,1.0,60.0,52.0,12450255.869999344,55603975.0000026,43153719.129998945
2020.0,9.0,1.0,60.0,53.0,10765324.039999517,52079495.12000292,41314171.07999935
2020.0,9.0,1.0,60.0,75.0,22785840.609998103,107691667.70001088,84905827.08999877
2020.0,9.0,1.0,60.0,76.0,22548284.15999869,119083194.0400096,96534909.87999903
2020.0,9.0,1.0,60.0,84.0,28220301.799998146,122037281.94000904,93816980.13999873
2020.0,9.0,1.0,60.0,93.0,21825313.19999868,110048068.99000879,88222755.79000045
2020.0,9.0,1.0,70.0,5.0,4332360.159999937,29555470.56999943,25223110.40999985
2020.0,9.0,1.0,70.0,11.0,29454129.869999688,133239837.92000033,103785708.04999967
2020.0,9.0,1.0,70.0,24.0,8214505.339999746,40339244.21999892,32124738.879999146
2020.0,9.0,1.0,70.0,27.0,9571776.349999499,45681617.27999892,36109840.929997735
2020.0,9.0,1.0,70.0,28.0,9390811.179999683,48880592.30999883,39489781.12999782
2020.0,9.0,1.0,70.0,32.0,15271525.689999178,86133470.24000053,70861944.5499998
2020.0,9.0,1.0,70.0,44.0,19142890.13999894,85763844.51000018,66620954.37000001
2020.0,9.0,1.0,70.0,52.0,10869749.649999421,50052936.98999926,39183187.33999794
2020.0,9.0,1.0,70.0,53.0,9475221.099999644,47998383.689999595,38523162.58999828
2020.0,9.0,1.0,70.0,75.0,21842566.129999153,105185777.40000023,83343211.27000012
2020.0,9.0,1.0,70.0,76.0,20845552.21999893,111724089.19000018,90878536.96999879
2020.0,9.0,1.0,70.0,84.0,25991800.22999907,116523927.50999811,90532127.27999942
2020.0,9.0,1.0,70.0,93.0,20771783.819999255,112552752.81999935,91780969.0000005
2020.0,9.0,1.0,80.0,5.0,2432907.4199999576,21020342.189999767,18587434.76999987
2020.0,9.0,1.0,80.0,11.0,18583640.16999923,96026595.08000077,77442954.9099986
2020.0,9.0,1.0,80.0,24.0,5211640.729999965,28336425.879998714,23124785.149999104
2020.0,9.0,1.0,80.0,27.0,5781820.089999944,31422086.189999122,25640266.09999925
2020.0,9.0,1.0,80.0,28.0,5546170.269999975,32758954.81999952,27212784.549999624
2020.0,9.0,1.0,80.0,32.0,8722218.599999826,53632717.15999876,44910498.55999925
2020.0,9.0,1.0,80.0,44.0,12135096.469999593,58685635.090000466,46550538.619999744
2020.0,9.0,1.0,80.0,52.0,6925515.769999831,36007633.86999932,29082118.09999884
2020.0,9.0,1.0,80.0,53.0,5753836.06999993,34947206.51999952,29193370.44999932
2020.0,9.0,1.0,80.0,75.0,13519556.409999363,80094344.06000033,66574787.6500003
2020.0,9.0,1.0,80.0,76.0,13470051.099999517,88230286.28999983,74760235.18999913
2020.0,9.0,1.0,80.0,84.0,15517511.979999239,81750988.63000014,66233476.64999912
2020.0,9.0,1.0,80.0,93.0,13699163.529999342,91745696.69999969,78046533.1700002
2020.0,9.0,1.0,99.0,5.0,620.2800000000001,4913.91,4293.629999999999
2020.0,9.0,1.0,99.0,11.0,10340.8,68042.91000000003,57702.11000000007
2020.0,9.0,1.0,99.0,24.0,8302.969999999996,90506.1599999999,82203.19000000006
2020.0,9.0,1.0,99.0,27.0,7006.409999999999,38564.31999999998,31557.909999999996
2020.0,9.0,1.0,99.0,28.0,684.1,5382.180000000003,4698.079999999999
2020.0,9.0,1.0,99.0,32.0,2838.0700000000006,4946934.019999996,4944095.950000002
2020.0,9.0,1.0,99.0,44.0,5862.029999999998,48066.159999999996,42204.12999999997
2020.0,9.0,1.0,99.0,52.0,2595.2999999999997,19794.440000000017,17199.140000000003
2020.0,9.0,1.0,99.0,53.0,1355.7300000000002,15200.270000000008,13844.539999999999
2020.0,9.0,1.0,99.0,75.0,37088.149999999994,266276.8300000003,229188.68000000002
2020.0,9.0,1.0,99.0,76.0,98150.72999999986,1495447.390000017,1397296.6600000104
2020.0,9.0,1.0,99.0,84.0,14249.350000000008,3767284.250000002,3753034.899999999
2020.0,9.0,1.0,99.0,93.0,96301.60999999987,666340.8100000026,570039.2000000007
2020.0,9.0,2.0,0.0,5.0,6855826.239999996,20179182.79999908,13323356.560000138
2020.0,9.0,2.0,0.0,11.0,48443215.699993834,114378748.02000146,65935532.32000085
2020.0,9.0,2.0,0.0,24.0,7760320.799999865,18970191.6299984,11209870.830000298
2020.0,9.0,2.0,0.0,27.0,7927283.499999797,19673148.519998662,11745865.02000027
2020.0,9.0,2.0,0.0,28.0,10582327.749999544,28067491.799998805,17485164.050000362
2020.0,9.0,2.0,0.0,32.0,21758654.549998432,55831984.82000253,34073330.26999694
2020.0,9.0,2.0,0.0,44.0,19091641.949998587,46901487.31000074,27809845.359998435
2020.0,9.0,2.0,0.0,52.0,12217261.139999505,29724393.35999904,17507132.220000125
2020.0,9.0,2.0,0.0,53.0,9888779.419999687,25791354.63999928,15902575.22000025
2020.0,9.0,2.0,0.0,75.0,17457534.979998544,43743927.04000128,26286392.059998646
2020.0,9.0,2.0,0.0,76.0,18467057.07999884,49214081.680001475,30747024.599997938
2020.0,9.0,2.0,0.0,84.0,27857957.239998147,69525002.70000453,41667045.45999879
2020.0,9.0,2.0,0.0,93.0,17709116.19999895,48713220.73000143,31004104.529998027
2020.0,9.0,2.0,20.0,5.0,4110041.76999998,15205091.849998867,11095050.079999939
2020.0,9.0,2.0,20.0,11.0,34481255.739996925,94478927.56000943,59997671.82000095
2020.0,9.0,2.0,20.0,24.0,4149508.770000157,13340223.789998185,9190715.01999986
2020.0,9.0,2.0,20.0,27.0,4542068.740000103,14573292.84999826,10031224.109999787
2020.0,9.0,2.0,20.0,28.0,5647418.300000037,18892815.029998373,13245396.729999876
2020.0,9.0,2.0,20.0,32.0,11919690.519998932,40646586.34000277,28726895.81999856
2020.0,9.0,2.0,20.0,44.0,11424489.859999167,35818872.43000171,24394382.569999136
2020.0,9.0,2.0,20.0,52.0,6347736.350000045,21060434.3099993,14712697.959999926
2020.0,9.0,2.0,20.0,53.0,5023508.62000002,17255567.959998377,12232059.339999998
2020.0,9.0,2.0,20.0,75.0,10175205.359999124,33044180.150000554,22868974.789999317
2020.0,9.0,2.0,20.0,76.0,11319219.039999073,39278118.47000194,27958899.429998502
2020.0,9.0,2.0,20.0,84.0,16219153.159998057,49893338.60000482,33674185.43999798
2020.0,9.0,2.0,20.0,93.0,11535758.449999055,39012144.14000205,27476385.689998522
2020.0,9.0,2.0,30.0,5.0,5660392.030000042,21169564.299999423,15509172.269999804
2020.0,9.0,2.0,30.0,11.0,50696899.399995826,141335617.2400066,90638717.83999987
2020.0,9.0,2.0,30.0,24.0,5560676.180000001,18783782.529998418,13223106.349999694
2020.0,9.0,2.0,30.0,27.0,6247004.690000001,20184651.58999925,13937646.8999999
2020.0,9.0,2.0,30.0,28.0,7616944.049999945,25622645.20000033,18005701.14999975
2020.0,9.0,2.0,30.0,32.0,15948148.069998683,55800868.0300048,39852719.95999983
2020.0,9.0,2.0,30.0,44.0,15805623.2299987,50324965.070004076,34519341.83999883
2020.0,9.0,2.0,30.0,52.0,8535780.63999993,29512751.590000212,20976970.94999934
2020.0,9.0,2.0,30.0,53.0,6586657.829999959,23659294.410000023,17072636.58000005
2020.0,9.0,2.0,30.0,75.0,13932922.829998678,46946921.80000461,33013998.969998546
2020.0,9.0,2.0,30.0,76.0,15275817.869998846,54571027.990004644,39295210.11999904
2020.0,9.0,2.0,30.0,84.0,22202698.169998046,70744612.83000831,48541914.66000074
2020.0,9.0,2.0,30.0,93.0,16890474.569998473,58219392.62000533,41328918.04999897
2020.0,9.0,2.0,40.0,5.0,7640977.460000049,25176682.850000028,17535705.390000045
2020.0,9.0,2.0,40.0,11.0,56459685.41999566,142013944.19000712,85554258.76999927
2020.0,9.0,2.0,40.0,24.0,7980723.169999909,23088110.769999612,15107387.599999921
2020.0,9.0,2.0,40.0,27.0,8643911.670000011,24772127.089999724,16128215.419999836
2020.0,9.0,2.0,40.0,28.0,10097917.609999564,29920954.78000054,19823037.1699998
2020.0,9.0,2.0,40.0,32.0,20676196.139998775,63638467.74000611,42962271.5999997
2020.0,9.0,2.0,40.0,44.0,20208923.989998475,57340025.1200049,37131101.12999962
2020.0,9.0,2.0,40.0,52.0,11580466.749999361,32795823.59000032,21215356.839999452
2020.0,9.0,2.0,40.0,53.0,9406520.099999746,27988538.930000428,18582018.8299999
2020.0,9.0,2.0,40.0,75.0,19079214.649998542,55817191.43000495,36737976.77999805
2020.0,9.0,2.0,40.0,76.0,20541474.799998406,63077971.07000661,42536496.26999886
2020.0,9.0,2.0,40.0,84.0,28964179.999998137,78710737.57000804,49746557.569999576
2020.0,9.0,2.0,40.0,93.0,21480334.229998887,66620626.18000539,45140291.94999962
2020.0,9.0,2.0,50.0,5.0,9466229.180000013,34606330.16000132,25140100.979999922
2020.0,9.0,2.0,50.0,11.0,61099341.459995545,163568018.43000305,102468676.96999869
2020.0,9.0,2.0,50.0,24.0,10271761.169999467,31701018.95000009,21429257.77999932
2020.0,9.0,2.0,50.0,27.0,11505961.159999399,34955404.32000076,23449443.159999486
2020.0,9.0,2.0,50.0,28.0,13084316.859999292,41924568.66000164,28840251.7999988
2020.0,9.0,2.0,50.0,32.0,24788231.34999844,83668158.47000635,58879927.12000042
2020.0,9.0,2.0,50.0,44.0,26685279.11999778,78574099.96000732,51888820.83999961
2020.0,9.0,2.0,50.0,52.0,14125913.489999125,41967431.39000147,27841517.899998996
2020.0,9.0,2.0,50.0,53.0,11894492.919999387,37332868.640001416,25438375.719999287
2020.0,9.0,2.0,50.0,75.0,24653244.20999851,77018410.01000649,52365165.79999852
2020.0,9.0,2.0,50.0,76.0,25950424.549998492,85657784.9100072,59707360.35999884
2020.0,9.0,2.0,50.0,84.0,35111390.43999791,100211719.230009,65100328.78999962
2020.0,9.0,2.0,50.0,93.0,26998999.11999794,91880856.25000817,64881857.130000606
2020.0,9.0,2.0,60.0,5.0,8526550.650000088,36958455.47000144,28431904.81999992
2020.0,9.0,2.0,60.0,11.0,49903587.919995666,155784441.39000577,105880853.46999817
2020.0,9.0,2.0,60.0,24.0,11041513.799999451,37915054.140001655,26873540.339998852
2020.0,9.0,2.0,60.0,27.0,12294609.709999077,42286445.98000215,29991836.26999899
2020.0,9.0,2.0,60.0,28.0,13912525.449998954,50164993.00000373,36252467.54999854
2020.0,9.0,2.0,60.0,32.0,24647396.009998005,96895764.42000683,72248368.41000098
2020.0,9.0,2.0,60.0,44.0,27902280.669997882,92122913.26000954,64220632.58999993
2020.0,9.0,2.0,60.0,52.0,14608216.529998785,48452586.170002766,33844369.639998205
2020.0,9.0,2.0,60.0,53.0,13133217.439999102,46283677.4100024,33150459.96999889
2020.0,9.0,2.0,60.0,75.0,27739202.869997736,96208785.79001002,68469582.92
2020.0,9.0,2.0,60.0,76.0,27204316.06999806,99643439.75001197,72439123.67999926
2020.0,9.0,2.0,60.0,84.0,34011242.00999746,110302763.02001306,76291521.0099988
2020.0,9.0,2.0,60.0,93.0,27372124.019997522,103596300.2500111,76224176.22999956
2020.0,9.0,2.0,70.0,5.0,5676670.889999988,32101810.069999732,26425139.18000002
2020.0,9.0,2.0,70.0,11.0,40428629.939997196,143036154.36999786,102607524.43000078
2020.0,9.0,2.0,70.0,24.0,10300984.109999472,38998816.28999815,28697832.179998435
2020.0,9.0,2.0,70.0,27.0,11805462.059999205,45088782.409999155,33283320.349997867
2020.0,9.0,2.0,70.0,28.0,12466102.889999216,50023499.72999881,37557396.839998074
2020.0,9.0,2.0,70.0,32.0,21022385.109998975,91718607.48999949,70696222.38000016
2020.0,9.0,2.0,70.0,44.0,23890343.349998843,87226762.2900008,63336418.93999947
2020.0,9.0,2.0,70.0,52.0,13865893.499999259,50176563.369998895,36310669.86999794
2020.0,9.0,2.0,70.0,53.0,12302894.289999431,48990965.54999887,36688071.25999808
2020.0,9.0,2.0,70.0,75.0,26606781.379998583,103306704.91000167,76699923.52999859
2020.0,9.0,2.0,70.0,76.0,26937040.81999908,111754408.59000072,84817367.76999886
2020.0,9.0,2.0,70.0,84.0,32346051.049998604,118854816.13999975,86508765.08999978
2020.0,9.0,2.0,70.0,93.0,27479180.84999868,120721179.31000105,93241998.45999964
2020.0,9.0,2.0,80.0,5.0,4212124.549999948,33942753.489999786,29730628.940000024
2020.0,9.0,2.0,80.0,11.0,33246476.069999125,150689002.95000008,117442526.88000183
2020.0,9.0,2.0,80.0,24.0,9008235.639999738,39484709.36999874,30476473.72999862
2020.0,9.0,2.0,80.0,27.0,9966222.779999712,45594041.24999845,35627818.46999832
2020.0,9.0,2.0,80.0,28.0,10684517.579999624,51802156.089998715,41117638.50999822
2020.0,9.0,2.0,80.0,32.0,18874072.27999925,97351996.6499993,78477924.37000008
2020.0,9.0,2.0,80.0,44.0,23066494.529999178,93183039.15999934,70116544.63000037
2020.0,9.0,2.0,80.0,52.0,11886332.369999485,51717755.90999913,39831423.53999815
2020.0,9.0,2.0,80.0,53.0,11126346.479999512,56224248.299998984,45097901.819998264
2020.0,9.0,2.0,80.0,75.0,23470877.58999899,117759038.39000016,94288160.80000092
2020.0,9.0,2.0,80.0,76.0,23400360.709999334,131066856.81000009,107666496.10000001
2020.0,9.0,2.0,80.0,84.0,27354060.739999287,123831605.02999988,96477544.2899984
2020.0,9.0,2.0,80.0,93.0,24071132.509998973,146985406.03000185,122914273.52000311
2020.0,9.0,2.0,99.0,5.0,245.36999999999998,1294.3799999999999,1049.0099999999998
2020.0,9.0,2.0,99.0,11.0,7354.94,35270.28000000002,27915.34000000001
2020.0,9.0,2.0,99.0,24.0,8202.750000000002,47651.78000000001,39449.02999999999
2020.0,9.0,2.0,99.0,27.0,3489.290000000001,33294.09000000002,29804.80000000003
2020.0,9.0,2.0,99.0,28.0,2162.8099999999995,6493.5,4330.689999999998
2020.0,9.0,2.0,99.0,32.0,5794.2,1849722.530000003,1843928.3300000029
2020.0,9.0,2.0,99.0,44.0,7574.9000000000015,1559044.9400000018,1551470.0400000026
2020.0,9.0,2.0,99.0,52.0,3662.1999999999985,18060.22000000001,14398.02
2020.0,9.0,2.0,99.0,53.0,1041.2100000000003,6088.28,5047.069999999998
2020.0,9.0,2.0,99.0,75.0,35871.700000000004,233605.0200000003,197733.31999999986
2020.0,9.0,2.0,99.0,76.0,129770.53999999946,734595.6000000028,604825.0600000023
2020.0,9.0,2.0,99.0,84.0,26686.439999999984,897102.4000000008,870415.9600000021
2020.0,9.0,2.0,99.0,93.0,109148.02999999993,1160824.8000000129,1051676.7700000068
2020.0,10.0,0.0,0.0,32.0,0.0,44.44,44.44
2020.0,10.0,0.0,0.0,52.0,317.56000000000006,907.34,589.78
2020.0,10.0,0.0,0.0,75.0,0.0,399.96,399.96
2020.0,10.0,0.0,0.0,84.0,262.9100000000001,751.1700000000001,488.26
2020.0,10.0,0.0,0.0,93.0,141.14,403.26,262.12
2020.0,10.0,0.0,80.0,5.0,108.28999999999999,272.12,163.83
2020.0,10.0,0.0,80.0,11.0,602.73,1872.15,1269.42
2020.0,10.0,0.0,80.0,27.0,957.4200000000001,2978.8199999999997,2021.4
2020.0,10.0,0.0,80.0,32.0,411.94,1618.2599999999998,1206.3200000000002
2020.0,10.0,0.0,80.0,44.0,389.33000000000004,1770.5,1381.17
2020.0,10.0,0.0,80.0,53.0,63.3,948.73,885.43
2020.0,10.0,0.0,80.0,75.0,972.6599999999999,2444.19,1471.5300000000002
2020.0,10.0,0.0,80.0,76.0,92.41,508.28,415.87
2020.0,10.0,0.0,80.0,84.0,695.89,1748.76,1052.87
2020.0,10.0,0.0,80.0,93.0,981.3800000000001,2915.19,1933.81
2020.0,10.0,0.0,99.0,44.0,9.009999999999998,85.69999999999999,76.69
2020.0,10.0,1.0,0.0,5.0,6104813.090000028,20847141.969999354,14742328.880000139
2020.0,10.0,1.0,0.0,11.0,45653149.56999522,124454544.4800002,78801394.90999752
2020.0,10.0,1.0,0.0,24.0,6972445.849999883,18989723.08999829,12017277.240000207
2020.0,10.0,1.0,0.0,27.0,7186955.65999991,19685813.14999871,12498857.490000162
2020.0,10.0,1.0,0.0,28.0,9168172.439999828,28045319.369998645,18877146.93000034
2020.0,10.0,1.0,0.0,32.0,19398881.809998907,56265711.80000146,36866829.98999756
2020.0,10.0,1.0,0.0,44.0,17531309.5399989,48090676.2500013,30559366.709998675
2020.0,10.0,1.0,0.0,52.0,11608504.15999949,31366334.759998474,19757830.60000003
2020.0,10.0,1.0,0.0,53.0,8824320.429999838,25215320.309999045,16390999.880000385
2020.0,10.0,1.0,0.0,75.0,16710529.139998997,46256465.89000093,29545936.749998257
2020.0,10.0,1.0,0.0,76.0,17559261.01999899,53063258.91000189,35503997.889997296
2020.0,10.0,1.0,0.0,84.0,26338610.21999851,74669265.22000323,48330654.99999846
2020.0,10.0,1.0,0.0,93.0,17054408.41999909,52625644.76000143,35571236.33999773
2020.0,10.0,1.0,20.0,5.0,1876709.3999999678,7507641.839999857,5630932.440000051
2020.0,10.0,1.0,20.0,11.0,21087205.609998412,66124266.43000639,45037060.81999857
2020.0,10.0,1.0,20.0,24.0,2492097.5000000186,8506652.339999381,6014554.840000033
2020.0,10.0,1.0,20.0,27.0,2800993.420000026,9701991.239999212,6900997.820000008
2020.0,10.0,1.0,20.0,28.0,3452519.1200000905,11888368.43999896,8435849.31999993
2020.0,10.0,1.0,20.0,32.0,7099181.069999933,27018129.639999393,19918948.569999766
2020.0,10.0,1.0,20.0,44.0,7260739.820000005,24606911.039999098,17346171.220000252
2020.0,10.0,1.0,20.0,52.0,3866534.630000106,13422408.669998743,9555874.039999995
2020.0,10.0,1.0,20.0,53.0,3253234.5200000447,11221370.489999019,7968135.969999929
2020.0,10.0,1.0,20.0,75.0,6372580.409999989,21710381.469998773,15337801.060000133
2020.0,10.0,1.0,20.0,76.0,6913804.369999957,25016466.239998974,18102661.870000057
2020.0,10.0,1.0,20.0,84.0,9825912.66999952,33132898.329999696,23306985.65999918
2020.0,10.0,1.0,20.0,93.0,7097255.18999991,26685184.72999907,19587929.539999943
2020.0,10.0,1.0,30.0,5.0,2713736.829999974,10678145.639999645,7964408.8099999875
2020.0,10.0,1.0,30.0,11.0,30476283.72999797,87800604.39000669,57324320.65999837
2020.0,10.0,1.0,30.0,24.0,3420618.9800000843,11586159.899998892,8165540.919999935
2020.0,10.0,1.0,30.0,27.0,4001411.420000096,13152167.169998761,9150755.7499999
2020.0,10.0,1.0,30.0,28.0,4907326.070000027,16463643.919998584,11556317.850000005
2020.0,10.0,1.0,30.0,32.0,10616583.209999723,37918569.530000694,27301986.319999326
2020.0,10.0,1.0,30.0,44.0,10666336.579999555,33726795.620000385,23060459.039999586
2020.0,10.0,1.0,30.0,52.0,5372668.200000057,18011452.479998805,12638784.280000048
2020.0,10.0,1.0,30.0,53.0,4374637.9800000945,14974868.779998977,10600230.799999991
2020.0,10.0,1.0,30.0,75.0,8534647.159999987,28723273.77999983,20188626.619999748
2020.0,10.0,1.0,30.0,76.0,9833698.799999703,34150433.29999961,24316734.499999408
2020.0,10.0,1.0,30.0,84.0,13443165.019999055,44118799.66000274,30675634.63999857
2020.0,10.0,1.0,30.0,93.0,10437188.699999595,36265274.99000034,25828086.289999276
2020.0,10.0,1.0,40.0,5.0,4482224.129999981,16602986.999999182,12120762.869999873
2020.0,10.0,1.0,40.0,11.0,41261741.97999782,112150001.19000739,70888259.20999953
2020.0,10.0,1.0,40.0,24.0,5937396.579999919,17974969.259998396,12037572.679999853
2020.0,10.0,1.0,40.0,27.0,6585349.220000034,20189672.87999877,13604323.659999939
2020.0,10.0,1.0,40.0,28.0,7627253.2999999495,23914062.98999948,16286809.689999998
2020.0,10.0,1.0,40.0,32.0,15868874.809999092,52664623.89000337,36795749.07999844
2020.0,10.0,1.0,40.0,44.0,15657391.689999212,46996942.84000305,31339551.149998933
2020.0,10.0,1.0,40.0,52.0,9026955.239999842,26514261.929999966,17487306.689999923
2020.0,10.0,1.0,40.0,53.0,7300813.9599999245,22552613.78999964,15251799.830000142
2020.0,10.0,1.0,40.0,75.0,14282174.739999022,43676792.38000225,29394617.6399987
2020.0,10.0,1.0,40.0,76.0,15344506.879999101,49927690.40000281,34583183.51999807
2020.0,10.0,1.0,40.0,84.0,21644347.16999883,63138860.03000503,41494512.859998934
2020.0,10.0,1.0,40.0,93.0,15865771.879998973,51610119.210002355,35744347.32999864
2020.0,10.0,1.0,50.0,5.0,6967552.420000015,29657346.910000242,22689794.490000002
2020.0,10.0,1.0,50.0,11.0,49585810.51999595,149357188.47000682,99771377.94999601
2020.0,10.0,1.0,50.0,24.0,8859792.579999823,29101037.569999877,20241244.989999462
2020.0,10.0,1.0,50.0,27.0,9940242.2399998,32126676.029999793,22186433.789999377
2020.0,10.0,1.0,50.0,28.0,11344340.389999613,38186299.85000095,26841959.459999055
2020.0,10.0,1.0,50.0,32.0,20969176.099998925,79002766.93000634,58033590.82999977
2020.0,10.0,1.0,50.0,44.0,23619737.209998917,76377267.48000641,52757530.2700001
2020.0,10.0,1.0,50.0,52.0,12489840.74999933,39784784.48000127,27294943.729999278
2020.0,10.0,1.0,50.0,53.0,10478737.299999742,34672839.84000047,24194102.539999552
2020.0,10.0,1.0,50.0,75.0,21058983.999998804,70837067.66000685,49778083.659998484
2020.0,10.0,1.0,50.0,76.0,22665405.439998686,80076535.82000732,57411130.37999928
2020.0,10.0,1.0,50.0,84.0,30528663.229998622,93775162.6700051,63246499.43999916
2020.0,10.0,1.0,50.0,93.0,23018082.239998728,82785211.19000685,59767128.94999998
2020.0,10.0,1.0,60.0,5.0,6683958.790000061,40435380.7100014,33751421.9200003
2020.0,10.0,1.0,60.0,11.0,42470762.77999671,174033706.49000612,131562943.70999734
2020.0,10.0,1.0,60.0,24.0,9746196.66999958,45087359.3500022,35341162.67999833
2020.0,10.0,1.0,60.0,27.0,11087871.82999946,50654871.9800018,39567000.14999858
2020.0,10.0,1.0,60.0,28.0,12232160.68999931,57132205.16000355,44900044.46999904
2020.0,10.0,1.0,60.0,32.0,20308159.899998788,110024250.14000426,89716090.23999928
2020.0,10.0,1.0,60.0,44.0,25248952.179998703,105103290.01000506,79854337.82999903
2020.0,10.0,1.0,60.0,52.0,13579378.649999233,57080199.22000376,43500820.56999877
2020.0,10.0,1.0,60.0,53.0,11779445.499999456,53564945.69000269,41785500.189998746
2020.0,10.0,1.0,60.0,75.0,24593543.26999855,110565755.91000843,85972212.63999908
2020.0,10.0,1.0,60.0,76.0,24531036.52999884,119895748.89000846,95364712.3599972
2020.0,10.0,1.0,60.0,84.0,30686124.20999816,125398737.73000857,94712613.51999912
2020.0,10.0,1.0,60.0,93.0,23757393.489998776,115911587.0600102,92154193.56999944
2020.0,10.0,1.0,70.0,5.0,4458894.14999994,30650124.449999392,26191230.299999937
2020.0,10.0,1.0,70.0,11.0,33198589.27999968,143102891.44999403,109904302.16999619
2020.0,10.0,1.0,70.0,24.0,8962109.269999621,42245910.81999845,33283801.549997542
2020.0,10.0,1.0,70.0,27.0,9959416.809999565,47060202.99999868,37100786.18999728
2020.0,10.0,1.0,70.0,28.0,10246949.819999652,50629642.60999831,40382692.78999781
2020.0,10.0,1.0,70.0,32.0,16007946.519999363,88738486.89999826,72730540.3799998
2020.0,10.0,1.0,70.0,44.0,20695860.7799993,89491825.97000048,68795965.18999897
2020.0,10.0,1.0,70.0,52.0,11702183.849999452,52277461.079999305,40575277.22999759
2020.0,10.0,1.0,70.0,53.0,10104291.449999573,49804877.31999886,39700585.86999808
2020.0,10.0,1.0,70.0,75.0,23072396.449999206,108560179.10999799,85487782.65999791
2020.0,10.0,1.0,70.0,76.0,22673760.239999153,116643547.41999812,93969787.17999844
2020.0,10.0,1.0,70.0,84.0,27569081.439999457,121368417.51999551,93799336.07999846
2020.0,10.0,1.0,70.0,93.0,22152720.42999929,117648400.1999988,95495679.76999906
2020.0,10.0,1.0,80.0,5.0,2419266.289999954,21644222.299999535,19224956.00999984
2020.0,10.0,1.0,80.0,11.0,20685079.889999546,100589672.55999894,79904592.66999793
2020.0,10.0,1.0,80.0,24.0,5369289.849999943,28850358.19999851,23481068.34999923
2020.0,10.0,1.0,80.0,27.0,6154850.169999842,32186622.479998354,26031772.309998997
2020.0,10.0,1.0,80.0,28.0,5952966.409999945,33412994.71999865,27460028.309998963
2020.0,10.0,1.0,80.0,32.0,8900886.519999783,55132877.3399992,46231990.81999941
2020.0,10.0,1.0,80.0,44.0,12644582.439999457,60333655.5299993,47689073.08999907
2020.0,10.0,1.0,80.0,52.0,7190260.34999981,36880357.14999894,29690096.799998686
2020.0,10.0,1.0,80.0,53.0,5960834.189999906,35390327.08999874,29429492.899998743
2020.0,10.0,1.0,80.0,75.0,13982130.849999536,81233560.95999995,67251430.1099991
2020.0,10.0,1.0,80.0,76.0,14234690.259999536,90793222.78999987,76558532.52999946
2020.0,10.0,1.0,80.0,84.0,16158751.17999934,83354556.34999865,67195805.16999964
2020.0,10.0,1.0,80.0,93.0,14220874.969999366,94043177.59999947,79822302.62999897
2020.0,10.0,1.0,99.0,5.0,555.9399999999998,7120.010000000002,6564.0700000000015
2020.0,10.0,1.0,99.0,11.0,9969.660000000005,73743.07999999994,63773.42000000003
2020.0,10.0,1.0,99.0,24.0,8166.470000000006,71050.21000000005,62883.740000000005
2020.0,10.0,1.0,99.0,27.0,3693.0999999999976,43862.810000000034,40169.71000000005
2020.0,10.0,1.0,99.0,28.0,451.7100000000003,5535.130000000001,5083.42
2020.0,10.0,1.0,99.0,32.0,4817.53,79580.18000000001,74762.65000000001
2020.0,10.0,1.0,99.0,44.0,5922.630000000001,80564.13,74641.50000000006
2020.0,10.0,1.0,99.0,52.0,1841.489999999999,15495.150000000007,13653.660000000003
2020.0,10.0,1.0,99.0,53.0,2521.6200000000003,19860.62,17339.0
2020.0,10.0,1.0,99.0,75.0,32112.309999999987,242376.51999999973,210264.20999999982
2020.0,10.0,1.0,99.0,76.0,106819.37999999995,788140.3000000031,681320.9200000019
2020.0,10.0,1.0,99.0,84.0,24816.259999999984,187757.88999999984,162941.63000000003
2020.0,10.0,1.0,99.0,93.0,101216.6899999999,696569.1700000025,595352.4800000025
2020.0,10.0,2.0,0.0,5.0,6323982.050000039,19002936.629998613,12678954.580000207
2020.0,10.0,2.0,0.0,11.0,45916226.989994854,110241519.76000223,64325292.76999871
2020.0,10.0,2.0,0.0,24.0,7610633.499999938,18803906.399998058,11193272.900000071
2020.0,10.0,2.0,0.0,27.0,7667116.02999994,19595012.969998527,11927896.940000145
2020.0,10.0,2.0,0.0,28.0,10055007.889999589,27117321.329998944,17062313.440000392
2020.0,10.0,2.0,0.0,32.0,20545146.67999873,54322098.51000262,33776951.82999722
2020.0,10.0,2.0,0.0,44.0,17906865.95999898,45516988.44000143,27610122.47999836
2020.0,10.0,2.0,0.0,52.0,12425062.1299993,30997065.979999345,18572003.850000393
2020.0,10.0,2.0,0.0,53.0,9490589.329999799,24732361.66999935,15241772.34000046
2020.0,10.0,2.0,0.0,75.0,17627435.20999865,44469719.200001694,26842283.989997745
2020.0,10.0,2.0,0.0,76.0,17969719.179998584,48767236.82000164,30797517.639997512
2020.0,10.0,2.0,0.0,84.0,27734418.099997886,70675824.49000645,42941406.389997475
